rpm,throttle,egt,cht,oil_temp,egt_residual,cht_residual,label
4069.27,0.8072,1026.23,491.08,204.18,38.46,18.42,OVERHEATING
3753.07,0.7118,914.96,427.85,184.33,0.23,-0.99,NORMAL
3142.62,0.4425,722.45,318.92,176.44,-0.16,5.36,LUBRICATION_ISSUE
3516.7,0.6107,891.71,411.94,170.85,49.46,26.59,OVERHEATING
4299.33,0.924,1093.44,545.93,204.54,24.04,24.3,OVERHEATING
3587.83,0.6202,851.31,392.8,169.75,-0.19,1.9,NORMAL
3259.53,0.5133,769.76,346.11,184.82,-1.17,3.55,LUBRICATION_ISSUE
3374.27,0.5166,777.78,348.68,154.76,-0.92,1.46,NORMAL
3751.35,0.6986,950.14,444.66,181.11,43.42,20.63,OVERHEATING
3183.98,0.4699,766.81,336.28,148.63,25.68,11.6,OVERHEATING
3618.7,0.6423,913.77,414.41,177.75,47.44,14.6,OVERHEATING
2773.74,0.306,620.13,257.1,125.17,-2.14,3.73,NORMAL
3904.47,0.7571,987.49,473.3,191.33,38.02,23.61,OVERHEATING
3955.41,0.7496,943.74,458.41,207.59,-3.77,9.9,LUBRICATION_ISSUE
3830.68,0.7306,958.45,458.39,189.29,28.56,20.45,OVERHEATING
3271.42,0.506,763.43,340.65,154.01,-3.74,0.35,NORMAL
3420.97,0.5817,851.58,389.16,166.53,31.53,17.13,OVERHEATING
3400.12,0.5497,799.34,369.65,179.66,-0.5,9.75,LUBRICATION_ISSUE
3045.04,0.4417,717.27,318.03,166.68,-0.01,7.67,LUBRICATION_ISSUE
3108.47,0.4514,769.91,331.23,143.3,43.64,15.46,OVERHEATING
2923.17,0.38,676.12,290.5,153.18,1.94,5.99,LUBRICATION_ISSUE
3721.72,0.7059,931.73,445.15,186.42,22.13,19.39,OVERHEATING
3878.64,0.741,937.18,441.35,189.14,-1.37,-1.78,NORMAL
4049.13,0.8235,1041.57,494.36,201.52,45.02,16.43,OVERHEATING
3814.5,0.7194,919.6,434.65,184.23,-2.74,1.24,NORMAL
3479.35,0.5628,813.99,366.95,161.93,2.35,-0.04,NORMAL
3590.65,0.6549,877.49,408.2,197.69,5.01,4.72,LUBRICATION_ISSUE
4173.6,0.8802,1043.57,506.68,226.53,6.77,4.6,LUBRICATION_ISSUE
3391.28,0.5629,802.21,362.16,163.32,-5.12,-2.23,NORMAL
3042.26,0.4222,749.97,325.38,143.43,44.55,22.13,OVERHEATING
4106.54,0.8297,1053.11,497.06,203.57,49.93,15.16,OVERHEATING
4244.3,0.8772,1044.17,509.37,230.6,5.63,6.25,LUBRICATION_ISSUE
3623.45,0.6251,897.31,405.31,174.21,41.11,11.59,OVERHEATING
3541.3,0.6135,875.78,404.64,172.42,30.64,17.55,OVERHEATING
3366.88,0.556,802.84,363.18,160.01,0.89,2.01,NORMAL
3184.26,0.4716,743.86,322.97,147.1,1.66,-2.35,NORMAL
4052.12,0.8292,1001.11,478.05,198.32,0.99,-2.02,NORMAL
3181.35,0.4798,747.93,334.68,174.68,1.0,6.51,LUBRICATION_ISSUE
3249.1,0.4709,765.52,343.25,151.09,20.5,16.24,OVERHEATING
4084.98,0.847,1054.74,514.09,204.02,42.29,26.62,OVERHEATING
2854.61,0.3403,644.72,270.18,129.65,-2.2,2.03,NORMAL
3579.45,0.6066,847.73,387.13,167.37,4.78,1.36,NORMAL
3196.7,0.483,750.98,339.97,172.91,1.34,10.19,LUBRICATION_ISSUE
3556.58,0.6363,898.97,416.92,173.48,39.39,21.17,OVERHEATING
3360.5,0.5435,801.17,357.28,160.19,7.04,0.81,NORMAL
2728.42,0.3212,627.18,258.4,124.36,-1.97,0.91,NORMAL
3964.22,0.7872,1011.53,480.12,201.31,41.02,17.81,OVERHEATING
3712.73,0.6741,894.31,421.73,194.03,4.24,7.69,LUBRICATION_ISSUE
4103.19,0.8367,1006.61,484.45,200.67,-0.57,0.13,NORMAL
3944.06,0.7708,995.3,475.03,197.33,35.61,19.22,OVERHEATING
3961.4,0.7719,1005.04,470.16,198.88,43.84,13.44,OVERHEATING
3637.24,0.6575,877.56,418.78,195.48,1.23,12.98,LUBRICATION_ISSUE
3538.62,0.622,847.93,398.44,192.78,-2.19,8.37,LUBRICATION_ISSUE
3686.68,0.6847,929.2,442.41,183.16,34.04,25.31,OVERHEATING
4243.58,0.8895,1045.69,505.17,201.59,-0.21,-2.37,NORMAL
3077.02,0.4229,711.22,311.11,158.6,3.66,6.57,LUBRICATION_ISSUE
3705.66,0.6722,925.83,426.85,179.39,37.25,13.7,OVERHEATING
3684.85,0.67,893.11,407.83,177.13,6.83,-3.93,NORMAL
3555.46,0.6196,848.77,400.57,198.31,-0.77,10.85,LUBRICATION_ISSUE
3209.35,0.4872,781.59,354.11,153.76,28.8,22.44,OVERHEATING
3480.2,0.5914,833.05,385.84,191.74,4.22,8.55,LUBRICATION_ISSUE
3279.63,0.5045,769.72,346.71,169.34,3.03,6.69,LUBRICATION_ISSUE
3093.53,0.4237,711.24,314.75,157.95,2.34,9.41,LUBRICATION_ISSUE
3694.73,0.6775,897.84,428.04,201.86,6.61,13.3,LUBRICATION_ISSUE
3622.72,0.6242,858.96,401.62,185.76,3.3,8.22,LUBRICATION_ISSUE
4225.87,0.8923,1080.1,516.7,204.1,33.43,8.7,OVERHEATING
3131.95,0.4475,721.71,323.92,165.41,-3.37,8.87,LUBRICATION_ISSUE
2917.07,0.3524,658.25,274.28,130.21,0.95,-0.09,NORMAL
2940.92,0.3851,683.24,297.75,149.9,5.14,10.89,LUBRICATION_ISSUE
3160.15,0.4663,785.67,348.92,150.55,47.91,26.26,OVERHEATING
3752.2,0.7,903.74,423.18,180.15,-3.88,-1.39,NORMAL
3073.13,0.4272,742.1,322.55,142.99,32.13,16.57,OVERHEATING
3928.13,0.7792,968.32,468.65,215.88,4.4,10.3,LUBRICATION_ISSUE
4236.53,0.8904,1044.37,514.49,220.78,-1.69,6.85,LUBRICATION_ISSUE
2881.75,0.3445,650.16,272.62,133.7,-0.63,2.15,NORMAL
2886.57,0.3505,660.27,274.69,130.06,5.63,1.9,NORMAL
3278.63,0.5103,774.46,349.04,181.93,4.34,6.97,LUBRICATION_ISSUE
3470.94,0.5895,868.69,402.11,165.43,41.45,25.77,OVERHEATING
4122.84,0.8586,1018.99,497.54,225.71,-2.32,4.75,LUBRICATION_ISSUE
3155.12,0.4788,748.71,327.67,148.76,3.67,0.64,NORMAL
4150.4,0.8428,1050.23,503.8,204.79,37.05,15.9,OVERHEATING
3972.09,0.8019,1018.64,480.56,198.35,38.9,12.72,OVERHEATING
3387.89,0.5528,798.65,364.88,187.95,-2.43,4.24,LUBRICATION_ISSUE
3865.81,0.7633,988.48,466.13,188.76,37.23,15.39,OVERHEATING
3760.72,0.7118,913.84,426.48,183.17,-1.25,-2.58,NORMAL
3964.98,0.782,967.72,465.56,216.97,0.27,5.09,LUBRICATION_ISSUE
3466.59,0.5698,814.09,370.16,162.32,-1.15,1.02,NORMAL
4281.05,0.9318,1076.63,522.41,198.78,3.49,-1.47,NORMAL
2932.3,0.3793,674.19,284.07,135.43,-0.02,-0.46,NORMAL
3180.82,0.473,741.17,326.03,149.98,-1.65,0.34,NORMAL
3424.6,0.5559,804.49,364.56,160.4,-0.26,1.71,NORMAL
3464.16,0.572,811.18,367.47,163.67,-5.2,-2.36,NORMAL
2830.09,0.3529,651.63,269.78,130.86,-1.64,-2.18,NORMAL
3475.97,0.5838,831.98,372.84,166.25,7.9,-1.61,NORMAL
3540.27,0.6223,851.08,390.21,171.86,0.67,-0.03,NORMAL
3067.99,0.4174,704.23,303.19,140.44,0.4,0.89,NORMAL
4335.12,0.938,1105.42,555.04,201.11,25.84,27.29,OVERHEATING
3821.14,0.7382,930.19,439.91,187.49,-3.77,-0.47,NORMAL
3823.66,0.7373,935.85,442.35,189.61,2.32,2.22,NORMAL
3395.35,0.5638,808.11,372.98,185.34,0.04,8.14,LUBRICATION_ISSUE
3680.18,0.6604,920.35,427.26,176.98,40.11,19.12,OVERHEATING
3981.0,0.7928,1008.56,481.17,199.59,33.84,16.33,OVERHEATING
3451.5,0.5817,827.37,378.71,196.33,5.79,5.76,LUBRICATION_ISSUE
3035.91,0.4171,747.76,323.78,143.93,45.72,22.55,OVERHEATING
3709.64,0.7,904.25,427.99,206.36,-1.26,4.68,LUBRICATION_ISSUE
3489.97,0.5987,882.74,403.1,168.57,49.03,22.88,OVERHEATING
3141.72,0.4393,750.75,331.68,147.65,30.07,19.27,OVERHEATING
4001.44,0.7943,999.48,488.81,196.42,22.84,22.82,OVERHEATING
3524.39,0.6068,869.11,396.07,169.29,28.82,11.89,OVERHEATING
3431.71,0.5585,839.82,379.86,163.74,33.15,15.85,OVERHEATING
4357.12,0.9172,1119.07,546.71,204.73,50.89,25.8,OVERHEATING
3826.96,0.7054,943.78,456.81,183.73,29.19,28.06,OVERHEATING
3183.97,0.4809,750.92,326.63,148.41,3.16,-2.03,NORMAL
3218.44,0.4797,748.44,332.99,175.89,-0.28,3.75,LUBRICATION_ISSUE
4203.24,0.8819,1039.0,505.13,222.81,-0.32,1.55,LUBRICATION_ISSUE
3911.29,0.7608,947.67,453.28,211.79,-4.4,2.04,LUBRICATION_ISSUE
2915.14,0.3668,667.0,294.32,164.9,1.19,14.83,LUBRICATION_ISSUE
4214.24,0.8849,1043.19,501.86,199.21,1.55,-3.13,NORMAL
3303.96,0.5197,811.46,367.17,160.43,34.44,20.95,OVERHEATING
4376.22,0.9263,1075.22,526.85,198.91,0.65,2.11,NORMAL
4347.61,0.9359,1113.62,553.18,203.8,34.72,25.83,OVERHEATING
4131.51,0.8682,1028.17,499.32,223.36,0.65,2.81,LUBRICATION_ISSUE
3990.52,0.808,987.9,477.5,226.61,3.56,6.9,LUBRICATION_ISSUE
3048.08,0.4208,702.38,301.39,143.87,-2.48,-1.52,NORMAL
3737.37,0.6921,902.63,426.71,203.42,0.48,5.43,LUBRICATION_ISSUE
3968.14,0.794,969.84,470.6,224.78,-4.98,5.7,LUBRICATION_ISSUE
3686.87,0.6686,910.02,423.12,179.11,24.52,11.83,OVERHEATING
4084.43,0.8191,1018.96,494.66,199.04,23.27,17.25,OVERHEATING
4039.07,0.8134,991.22,480.38,216.78,1.25,6.4,LUBRICATION_ISSUE
3574.31,0.6106,875.25,401.88,172.65,30.21,14.85,OVERHEATING
4212.18,0.8886,1043.02,518.67,229.59,-0.73,12.41,LUBRICATION_ISSUE
3441.08,0.5929,829.37,378.78,167.87,1.61,2.12,NORMAL
3458.45,0.5932,865.42,393.38,169.03,36.55,16.05,OVERHEATING
3157.01,0.4671,733.48,326.86,174.01,-4.65,3.98,LUBRICATION_ISSUE
3666.83,0.6421,901.1,416.26,174.68,32.51,15.1,OVERHEATING
4232.39,0.8984,1050.21,509.67,197.98,-0.48,-0.74,NORMAL
4044.33,0.8293,998.9,478.67,198.9,-0.93,-1.23,NORMAL
3039.44,0.4137,724.72,320.1,142.48,24.51,19.97,OVERHEATING
4312.97,0.9207,1073.0,518.17,202.77,4.95,-2.65,NORMAL
3140.84,0.4717,742.37,328.69,176.97,2.32,4.66,LUBRICATION_ISSUE
3159.02,0.4824,776.71,339.84,150.96,29.3,11.4,OVERHEATING
4189.84,0.8781,1074.33,519.0,203.08,37.96,17.18,OVERHEATING
4005.57,0.8014,987.65,478.18,216.99,6.56,9.53,LUBRICATION_ISSUE
3500.26,0.6073,835.91,388.23,188.99,-3.48,4.59,LUBRICATION_ISSUE
4019.16,0.7897,1019.19,480.25,194.22,44.4,15.38,OVERHEATING
3597.37,0.6282,903.81,412.84,177.93,47.04,18.78,OVERHEATING
3512.3,0.6127,843.4,384.23,168.08,0.14,-1.72,NORMAL
3238.5,0.4689,743.13,333.57,167.58,-0.14,7.61,LUBRICATION_ISSUE
4290.07,0.9255,1069.92,519.16,201.05,0.1,-2.73,NORMAL
3724.44,0.7054,911.93,427.29,180.17,2.49,1.62,NORMAL
3213.8,0.5096,766.83,346.13,179.14,0.35,6.24,LUBRICATION_ISSUE
3112.62,0.4346,744.77,334.26,144.63,28.38,24.43,OVERHEATING
3818.25,0.7382,975.68,462.0,187.58,41.85,21.71,OVERHEATING
3630.99,0.6691,912.29,419.82,181.0,29.31,10.03,OVERHEATING
3126.31,0.4277,717.8,312.19,142.35,4.88,4.44,NORMAL
3922.1,0.7715,956.22,455.55,192.08,-2.78,0.15,NORMAL
2850.84,0.35,651.06,273.37,131.01,-1.51,1.83,NORMAL
3216.78,0.5095,808.61,364.74,156.32,42.05,24.8,OVERHEATING
4131.71,0.8305,1035.69,500.35,199.34,30.83,17.43,OVERHEATING
4004.33,0.7948,978.06,479.79,212.47,0.95,13.53,LUBRICATION_ISSUE
4121.26,0.8488,1012.56,488.33,198.67,-2.8,-0.89,NORMAL
3958.59,0.7907,976.05,472.12,221.76,3.69,8.7,LUBRICATION_ISSUE
3255.75,0.5056,763.8,341.14,152.49,-2.33,1.46,NORMAL
3464.48,0.5958,870.36,390.05,167.37,39.66,11.64,OVERHEATING
3437.47,0.5805,855.61,382.94,166.97,35.47,10.85,OVERHEATING
3752.19,0.692,908.18,418.39,179.78,5.35,-3.31,NORMAL
4215.77,0.8832,1043.05,501.95,198.02,2.35,-2.47,NORMAL
3783.37,0.6813,944.19,433.81,183.06,46.22,15.02,OVERHEATING
4272.56,0.9149,1065.02,514.26,200.18,2.46,-3.28,NORMAL
2948.36,0.3698,667.61,283.3,132.02,-1.71,1.7,NORMAL
3169.43,0.4855,782.16,348.03,156.54,32.38,18.17,OVERHEATING
3652.15,0.6486,875.38,411.14,194.6,3.6,8.08,LUBRICATION_ISSUE
3059.19,0.4297,711.42,308.65,141.99,0.63,2.18,NORMAL
3612.69,0.6555,874.22,406.57,174.4,0.29,2.21,NORMAL
3534.66,0.6333,899.11,410.05,175.17,42.4,16.03,OVERHEATING
3410.65,0.5721,816.72,373.24,179.12,2.91,4.95,LUBRICATION_ISSUE
3668.95,0.635,870.95,403.33,195.81,6.51,4.66,LUBRICATION_ISSUE
2807.67,0.3218,630.1,256.57,125.16,-3.39,-3.53,NORMAL
3694.52,0.6662,885.44,413.94,179.52,0.99,3.27,NORMAL
3178.26,0.4694,781.67,343.24,152.56,41.13,18.92,OVERHEATING
3114.11,0.45,768.49,341.19,150.13,42.81,25.78,OVERHEATING
4302.98,0.9163,1102.31,542.51,199.79,37.38,23.56,OVERHEATING
3195.87,0.462,742.21,329.11,169.66,5.19,6.9,LUBRICATION_ISSUE
3630.71,0.6465,866.88,400.36,175.43,-2.54,-1.29,NORMAL
4206.19,0.8745,1073.14,516.2,205.99,38.15,15.2,OVERHEATING
3320.3,0.5468,795.91,353.9,161.45,1.82,-2.56,NORMAL
3528.18,0.6135,846.07,395.91,197.76,1.53,9.19,LUBRICATION_ISSUE
3599.28,0.6587,882.22,413.64,204.92,7.06,8.54,LUBRICATION_ISSUE
3553.64,0.6198,880.63,402.96,174.96,31.04,13.2,OVERHEATING
3751.31,0.7053,908.43,427.97,183.84,-2.3,1.53,NORMAL
3434.73,0.5913,826.31,372.96,167.27,-0.18,-2.93,NORMAL
3727.65,0.7148,954.4,453.91,188.39,39.16,24.77,OVERHEATING
3363.72,0.5522,802.95,366.95,176.64,3.43,7.24,LUBRICATION_ISSUE
4189.7,0.8889,1074.45,516.85,198.56,31.6,11.14,OVERHEATING
3354.91,0.553,795.52,357.79,161.49,-4.06,-1.95,NORMAL
3288.79,0.4881,755.47,331.32,148.64,-1.85,-3.07,NORMAL
3142.15,0.4689,736.18,320.13,146.94,-2.26,-2.93,NORMAL
3061.23,0.4288,756.29,321.95,147.38,45.98,15.76,OVERHEATING
3194.27,0.4611,740.08,330.86,176.25,3.68,9.02,LUBRICATION_ISSUE
3393.97,0.5636,806.07,375.14,185.61,-1.8,10.41,LUBRICATION_ISSUE
2832.79,0.3376,640.68,268.11,130.41,-3.52,1.59,NORMAL
4065.45,0.8189,995.56,481.46,220.41,0.97,4.7,LUBRICATION_ISSUE
4154.92,0.867,1054.99,520.19,203.39,27.02,23.41,OVERHEATING
4256.93,0.8994,1082.0,539.32,202.57,29.5,27.82,OVERHEATING
3526.6,0.6089,846.5,390.97,188.34,4.8,5.95,LUBRICATION_ISSUE
3187.23,0.4768,789.13,345.67,152.27,43.66,18.39,OVERHEATING
2995.65,0.3942,686.27,293.31,135.53,-0.02,1.53,NORMAL
3287.76,0.5045,769.95,347.11,174.51,2.88,6.87,LUBRICATION_ISSUE
3314.98,0.5239,785.87,355.84,178.91,5.78,7.78,LUBRICATION_ISSUE
3321.67,0.5362,786.12,361.37,177.42,-1.7,8.68,LUBRICATION_ISSUE
3257.89,0.4994,761.37,342.79,172.11,-1.15,5.28,LUBRICATION_ISSUE
4235.56,0.8811,1035.72,498.23,200.86,-4.7,-6.02,NORMAL
4018.18,0.834,1002.54,489.16,220.84,1.21,8.36,LUBRICATION_ISSUE
4252.26,0.8949,1048.69,510.33,198.89,-0.88,0.59,NORMAL
3049.46,0.3895,687.07,300.09,156.48,0.92,8.4,LUBRICATION_ISSUE
4314.38,0.9242,1101.6,539.7,201.29,31.35,17.55,OVERHEATING
3014.61,0.4055,693.2,299.99,139.14,-0.8,3.59,NORMAL
3750.3,0.7035,908.21,436.71,209.44,-1.41,10.94,LUBRICATION_ISSUE
3493.61,0.5805,824.76,383.69,187.44,1.8,9.91,LUBRICATION_ISSUE
4162.07,0.8681,1031.98,500.09,221.62,3.04,2.73,LUBRICATION_ISSUE
3718.72,0.6958,941.1,447.74,184.59,37.68,25.68,OVERHEATING
2979.98,0.3924,683.81,290.4,134.06,-0.62,-0.26,NORMAL
4256.91,0.9144,1097.99,537.79,200.72,36.51,20.9,OVERHEATING
3355.57,0.5585,804.62,371.02,181.36,1.72,9.29,LUBRICATION_ISSUE
3069.14,0.432,714.28,316.51,169.42,1.64,8.93,LUBRICATION_ISSUE
3931.03,0.7892,971.51,465.87,220.98,1.42,3.82,LUBRICATION_ISSUE
3486.98,0.6115,836.29,386.78,171.91,-4.94,2.05,NORMAL
3844.78,0.7568,952.88,459.16,205.1,6.59,11.38,LUBRICATION_ISSUE
3104.32,0.4502,758.65,327.25,147.61,33.31,12.04,OVERHEATING
3904.58,0.7442,943.38,444.04,185.56,1.62,-1.02,NORMAL
3570.15,0.6096,883.04,408.3,170.9,38.77,21.74,OVERHEATING
3387.98,0.5617,809.76,366.43,192.09,3.35,2.59,LUBRICATION_ISSUE
3797.57,0.7175,918.32,435.95,186.91,-2.06,3.72,NORMAL
3456.87,0.5863,863.58,394.56,167.95,38.93,19.77,OVERHEATING
3359.01,0.5379,790.89,363.79,174.76,0.19,9.37,LUBRICATION_ISSUE
3828.88,0.7306,930.77,446.87,203.47,1.0,9.01,LUBRICATION_ISSUE
3276.62,0.5154,812.53,365.37,158.81,39.44,21.51,OVERHEATING
4103.79,0.8205,996.34,478.04,203.46,-1.17,-0.47,NORMAL
4112.8,0.8235,1039.95,492.95,201.9,40.19,13.09,OVERHEATING
3901.54,0.7418,937.58,445.15,186.33,-2.58,1.05,NORMAL
3998.06,0.7956,1023.59,489.66,201.17,46.35,23.31,OVERHEATING
4243.51,0.8927,1044.9,507.48,199.31,-2.87,-1.18,NORMAL
3106.86,0.4543,728.03,316.25,141.98,0.09,-0.51,NORMAL
3209.47,0.4789,744.77,326.29,150.13,-3.07,-2.41,NORMAL
4230.47,0.8943,1084.66,527.58,199.75,36.57,18.72,OVERHEATING
3859.06,0.7434,980.25,467.79,191.1,41.26,24.4,OVERHEATING
3774.67,0.725,957.56,460.71,186.83,33.84,26.48,OVERHEATING
3028.37,0.4076,701.48,295.24,139.97,5.51,-2.34,NORMAL
4044.42,0.8233,998.53,477.98,197.48,2.31,0.25,NORMAL
3911.77,0.7602,950.21,461.04,211.26,-1.49,10.02,LUBRICATION_ISSUE
3357.5,0.5384,796.88,363.7,177.06,6.0,9.16,LUBRICATION_ISSUE
3847.77,0.7323,962.67,454.55,189.92,30.88,15.48,OVERHEATING
2946.17,0.3627,663.88,291.78,147.66,-1.04,12.83,LUBRICATION_ISSUE
2943.45,0.3752,676.14,290.1,166.53,3.86,6.74,LUBRICATION_ISSUE
4187.87,0.8749,1031.9,503.12,227.49,-2.44,2.52,LUBRICATION_ISSUE
4106.51,0.8493,1014.5,492.27,198.59,-0.39,3.34,NORMAL
4129.44,0.8566,1045.61,515.11,200.38,25.2,22.85,OVERHEATING
4219.3,0.89,1090.67,529.71,201.21,45.73,22.75,OVERHEATING
3121.27,0.4428,723.76,313.33,143.91,2.04,0.3,NORMAL
4291.58,0.9285,1107.53,544.62,201.88,35.87,21.62,OVERHEATING
4302.14,0.9209,1091.86,531.84,202.15,24.19,11.23,OVERHEATING
3501.48,0.6094,838.97,385.04,186.95,-1.73,0.63,LUBRICATION_ISSUE
2961.28,0.3655,664.1,287.51,160.85,-3.27,7.09,LUBRICATION_ISSUE
3134.21,0.4466,772.48,339.81,148.21,47.79,25.0,OVERHEATING
3851.83,0.735,937.2,451.18,216.6,3.62,11.03,LUBRICATION_ISSUE
3438.48,0.5635,856.48,391.3,165.95,46.47,25.29,OVERHEATING
4262.01,0.9062,1092.61,534.72,200.18,35.78,20.62,OVERHEATING
4247.84,0.8962,1097.57,523.58,199.52,47.43,13.5,OVERHEATING
3981.59,0.7915,996.19,491.41,198.93,22.19,27.01,OVERHEATING
3256.41,0.536,786.14,359.31,176.4,1.74,8.67,LUBRICATION_ISSUE
3500.94,0.5877,827.57,386.1,192.86,-0.09,9.5,LUBRICATION_ISSUE
4232.89,0.892,1048.23,515.72,225.85,1.4,7.63,LUBRICATION_ISSUE
4032.78,0.8182,990.93,477.48,199.98,-1.66,1.93,NORMAL
3254.28,0.5153,774.62,352.36,183.73,2.69,9.2,LUBRICATION_ISSUE
3314.16,0.5563,800.36,369.2,182.45,0.84,9.49,LUBRICATION_ISSUE
3672.46,0.679,895.31,414.44,176.88,4.27,-0.18,NORMAL
3968.31,0.7857,966.15,468.11,214.49,-3.7,6.2,LUBRICATION_ISSUE
3976.72,0.7793,999.74,475.0,195.23,33.31,15.13,OVERHEATING
4318.13,0.9133,1099.58,534.98,203.96,35.72,16.66,OVERHEATING
3798.47,0.7179,926.46,430.39,183.11,5.82,-2.0,NORMAL
4240.88,0.8983,1085.26,523.78,203.48,34.27,13.19,OVERHEATING
3840.95,0.7025,953.08,440.71,186.51,39.54,12.59,OVERHEATING
4324.4,0.9225,1077.99,522.02,198.74,8.3,0.2,NORMAL
3589.08,0.6429,866.3,399.75,170.21,1.09,0.62,NORMAL
3593.1,0.6296,857.23,403.16,190.64,-0.16,8.73,LUBRICATION_ISSUE
3086.51,0.4369,719.3,318.13,163.19,2.85,8.26,LUBRICATION_ISSUE
3452.52,0.5797,818.0,377.54,190.99,-2.43,5.28,LUBRICATION_ISSUE
2710.59,0.3086,627.05,250.85,124.14,6.34,-1.58,NORMAL
4194.49,0.8923,1091.24,533.02,205.04,46.14,25.96,OVERHEATING
3319.1,0.5171,781.2,352.36,178.71,4.97,6.62,LUBRICATION_ISSUE
3846.67,0.7353,957.85,462.4,189.87,24.31,22.28,OVERHEATING
4051.89,0.8041,977.07,466.87,195.15,-7.98,-4.16,NORMAL
4164.13,0.8677,1031.49,498.61,197.64,2.65,1.3,NORMAL
3554.81,0.6344,861.01,402.86,204.1,2.61,7.82,LUBRICATION_ISSUE
4178.41,0.8673,1027.36,495.76,200.14,-1.94,-1.82,NORMAL
4106.91,0.8339,1007.39,491.76,223.18,1.72,8.35,LUBRICATION_ISSUE
3396.99,0.5715,814.06,367.29,164.03,1.28,-0.37,NORMAL
3434.19,0.5728,820.64,377.95,178.04,5.24,8.71,LUBRICATION_ISSUE
3340.34,0.5364,783.81,351.15,156.28,-5.02,-2.15,NORMAL
3779.93,0.7186,919.7,433.77,184.34,-0.44,1.68,NORMAL
3305.98,0.5168,778.25,351.58,172.51,2.85,6.34,LUBRICATION_ISSUE
2996.47,0.3916,687.45,292.66,138.09,2.66,1.79,NORMAL
3426.02,0.5664,813.69,373.74,180.23,2.56,7.07,LUBRICATION_ISSUE
3319.54,0.5304,815.65,363.85,161.34,31.44,13.32,OVERHEATING
3921.82,0.7807,965.74,456.98,193.04,1.26,-1.71,NORMAL
2967.28,0.3846,684.24,292.25,158.37,5.1,4.77,LUBRICATION_ISSUE
2840.24,0.3493,653.06,272.45,129.88,1.46,1.49,NORMAL
4297.73,0.9157,1060.95,523.49,200.19,-3.38,4.89,NORMAL
4257.32,0.8957,1087.83,520.4,201.26,37.57,10.25,OVERHEATING
3728.87,0.6826,897.89,426.41,199.72,1.89,8.82,LUBRICATION_ISSUE
3721.35,0.6735,937.96,442.44,179.11,47.8,28.35,OVERHEATING
3891.9,0.7645,956.69,455.81,205.46,3.41,3.84,LUBRICATION_ISSUE
3860.88,0.7308,983.46,463.76,188.75,51.96,24.87,OVERHEATING
3029.27,0.406,729.92,323.33,140.46,34.84,26.28,OVERHEATING
3485.29,0.5877,827.41,375.16,162.71,0.55,-0.96,NORMAL
3169.36,0.4607,774.41,345.94,149.72,39.55,25.03,OVERHEATING
3758.43,0.705,954.11,454.88,184.24,43.21,28.33,OVERHEATING
4108.36,0.835,1002.74,487.09,197.59,-3.65,3.26,NORMAL
4297.51,0.8948,1094.68,524.29,203.19,42.93,13.24,OVERHEATING
2820.24,0.3474,647.16,268.13,128.48,-2.29,-1.54,NORMAL
2904.95,0.35,656.85,272.23,128.78,1.59,-0.93,NORMAL
3596.77,0.6338,866.61,403.15,197.11,6.47,7.07,LUBRICATION_ISSUE
3068.62,0.418,703.51,301.36,142.99,-0.75,-1.2,NORMAL
3509.99,0.6076,844.6,391.36,198.35,4.52,7.32,LUBRICATION_ISSUE
2884.31,0.3643,665.24,281.49,159.78,2.43,3.8,LUBRICATION_ISSUE
4198.92,0.8721,1066.4,522.13,204.8,33.2,22.21,OVERHEATING
4090.9,0.8395,1010.12,489.07,231.23,1.88,4.12,LUBRICATION_ISSUE
2966.7,0.4028,734.71,309.08,137.33,44.72,15.08,OVERHEATING
3095.45,0.4398,768.6,332.86,147.22,49.94,21.66,OVERHEATING
3295.91,0.5005,797.43,361.11,159.0,32.35,22.07,OVERHEATING
3781.6,0.6843,901.74,426.79,195.94,2.08,6.99,LUBRICATION_ISSUE
3714.63,0.7069,958.49,439.14,185.39,48.64,13.22,OVERHEATING
4279.23,0.934,1076.96,523.48,200.29,2.59,-1.14,NORMAL
3010.34,0.4085,731.05,318.45,141.34,35.44,21.09,OVERHEATING
3568.12,0.6295,859.4,403.17,192.75,3.29,9.51,LUBRICATION_ISSUE
3106.49,0.4457,755.92,336.16,148.42,33.19,22.53,OVERHEATING
3801.86,0.7254,929.54,442.04,214.05,4.2,6.83,LUBRICATION_ISSUE
3502.73,0.6014,837.37,388.35,185.59,1.41,6.78,LUBRICATION_ISSUE
4175.32,0.8626,1052.47,516.64,202.79,26.14,20.85,OVERHEATING
3121.54,0.4522,753.93,342.73,146.02,26.55,26.31,OVERHEATING
4049.82,0.8313,1006.52,482.63,199.65,5.24,1.86,NORMAL
3724.53,0.6954,947.17,440.1,183.52,43.68,18.01,OVERHEATING
4281.36,0.8942,1057.06,516.74,226.85,6.51,6.4,LUBRICATION_ISSUE
3020.7,0.4077,700.91,303.33,160.32,5.25,5.94,LUBRICATION_ISSUE
4267.72,0.9016,1098.31,538.5,203.7,43.94,25.88,OVERHEATING
2994.25,0.4137,699.57,305.08,164.63,1.63,6.31,LUBRICATION_ISSUE
3054.34,0.3992,696.24,298.51,137.67,4.04,3.19,NORMAL
4321.96,0.9261,1071.79,523.25,198.84,0.04,0.2,NORMAL
3686.03,0.6814,892.72,425.11,203.86,-0.45,9.21,LUBRICATION_ISSUE
3338.3,0.567,806.15,364.49,162.19,-0.97,0.22,NORMAL
